open_time,open,high,low,close,volume_coin,volume_usd,num_trades,close_time
2025-11-12 00:00:00+00:00,103059.0,105333.33,100813.59,101654.37,20457.63906,2108514405.2608771,5314132,2025-11-12 23:59:59.999000+00:00
2025-11-13 00:00:00+00:00,101654.37,104085.01,98000.4,99692.02,36198.50771,3654698026.5403805,8125404,2025-11-13 23:59:59.999000+00:00
2025-11-14 00:00:00+00:00,99692.03,99866.02,94012.45,94594.0,47288.14481,4566085156.747207,9551025,2025-11-14 23:59:59.999000+00:00
2025-11-15 00:00:00+00:00,94594.0,96846.68,94558.49,95596.24,15110.89391,1449074019.0674856,4263558,2025-11-15 23:59:59.999000+00:00
2025-11-16 00:00:00+00:00,95596.23,96635.11,93005.55,94261.44,23889.4051,2261295524.8173394,5141394,2025-11-16 23:59:59.999000+00:00
2025-11-17 00:00:00+00:00,94261.45,96043.0,91220.0,92215.14,39218.59806,3674562070.238606,8134322,2025-11-17 23:59:59.999000+00:00
2025-11-18 00:00:00+00:00,92215.14,93836.01,89253.78,92960.83,39835.14769,3641033186.3004584,8786593,2025-11-18 23:59:59.999000+00:00
2025-11-19 00:00:00+00:00,92960.83,92980.22,88608.0,91554.96,32286.6376,2925773651.255958,6822174,2025-11-19 23:59:59.999000+00:00
2025-11-20 00:00:00+00:00,91554.96,93160.0,86100.0,86637.23,39733.19073,3548950335.0984216,7841395,2025-11-20 23:59:59.999000+00:00
2025-11-21 00:00:00+00:00,86637.22,87498.94,80600.0,85129.43,72256.12679,6061348756.341564,11826480,2025-11-21 23:59:59.999000+00:00
2025-11-22 00:00:00+00:00,85129.42,85620.0,83500.0,84739.74,14193.93263,1197657354.9690385,4697593,2025-11-22 23:59:59.999000+00:00
2025-11-23 00:00:00+00:00,84739.75,88127.64,84667.57,86830.0,19734.46418,1708685030.2798696,5063493,2025-11-23 23:59:59.999000+00:00
2025-11-24 00:00:00+00:00,86830.0,89228.0,85272.0,88300.01,24663.12795,2150393686.920318,6189156,2025-11-24 23:59:59.999000+00:00
2025-11-25 00:00:00+00:00,88300.01,88519.99,86116.0,87369.96,19567.0411,1708989000.038937,4838747,2025-11-25 23:59:59.999000+00:00
2025-11-26 00:00:00+00:00,87369.97,90656.08,86306.77,90484.02,21675.82239,1916851896.6699688,4668280,2025-11-26 23:59:59.999000+00:00
2025-11-27 00:00:00+00:00,90484.01,91950.0,90089.91,91333.95,16833.50932,1535778106.5787077,3920172,2025-11-27 23:59:59.999000+00:00
2025-11-28 00:00:00+00:00,91333.94,93092.0,90180.63,90890.7,18830.86012,1721418035.0795596,4229754,2025-11-28 23:59:59.999000+00:00
2025-11-29 00:00:00+00:00,90890.71,91165.65,90155.47,90802.44,7429.88291,673725652.9787655,1677860,2025-11-29 23:59:59.999000+00:00
2025-11-30 00:00:00+00:00,90802.44,92000.01,90336.9,90360.0,9687.74175,884051773.1655338,2154030,2025-11-30 23:59:59.999000+00:00
2025-12-01 00:00:00+00:00,90360.01,90417.0,83822.76,86286.01,34509.01227,2977024047.2231607,7709685,2025-12-01 23:59:59.999000+00:00
2025-12-02 00:00:00+00:00,86286.01,92307.65,86184.39,91277.88,28210.22732,2519515177.662365,6397299,2025-12-02 23:59:59.999000+00:00
2025-12-03 00:00:00+00:00,91277.88,94150.0,90990.23,93429.95,25712.52585,2386223626.86139,6733182,2025-12-03 23:59:59.999000+00:00
2025-12-04 00:00:00+00:00,93429.95,94080.0,90889.0,92078.06,19803.94059,1836645629.33462,5856049,2025-12-04 23:59:59.999000+00:00
2025-12-05 00:00:00+00:00,92078.06,92692.36,88056.0,89330.04,19792.97218,1788436983.8106546,5520352,2025-12-05 23:59:59.999000+00:00
2025-12-06 00:00:00+00:00,89330.04,90289.97,88908.01,89236.79,8409.50016,753420679.8063259,2482221,2025-12-06 23:59:59.999000+00:00
2025-12-07 00:00:00+00:00,89236.8,91760.0,87719.28,90395.31,13021.11185,1167866486.8455212,3953071,2025-12-07 23:59:59.999000+00:00
2025-12-08 00:00:00+00:00,90395.32,92287.15,89612.0,90634.34,15793.63887,1436920018.8936133,5458731,2025-12-08 23:59:59.999000+00:00
2025-12-09 00:00:00+00:00,90634.35,94588.99,89500.0,92678.8,21240.43014,1956261065.6071732,5940223,2025-12-09 23:59:59.999000+00:00
2025-12-10 00:00:00+00:00,92678.81,94476.0,91563.15,92015.37,18998.68083,1758773276.2478049,6025707,2025-12-10 23:59:59.999000+00:00
2025-12-11 00:00:00+00:00,92015.38,93555.0,89260.63,92513.38,19972.58758,1814322119.0658488,6250438,2025-12-11 23:59:59.999000+00:00
2025-12-12 00:00:00+00:00,92513.38,92754.0,89480.0,90268.42,16679.19169,1521683425.5648005,4956719,2025-12-12 23:59:59.999000+00:00
2025-12-13 00:00:00+00:00,90268.43,90634.55,89766.39,90240.01,5895.70788,532250544.5904015,1363754,2025-12-13 23:59:59.999000+00:00
2025-12-14 00:00:00+00:00,90240.0,90472.4,87577.36,88172.17,9416.94004,839079130.8378651,3115749,2025-12-14 23:59:59.999000+00:00
2025-12-15 00:00:00+00:00,88172.16,90052.64,85146.64,86432.08,19778.6919,1732823429.5017288,6747167,2025-12-15 23:59:59.999000+00:00
2025-12-16 00:00:00+00:00,86432.08,88175.98,85266.0,87863.42,18456.05017,1604673428.6527836,6099692,2025-12-16 23:59:59.999000+00:00
2025-12-17 00:00:00+00:00,87863.43,90365.85,85314.0,86243.22,19834.11729,1733348496.6703594,6058638,2025-12-17 23:59:59.999000+00:00
2025-12-18 00:00:00+00:00,86243.23,89477.61,84450.01,85516.41,25405.41763,2204223872.6696463,6946947,2025-12-18 23:59:59.999000+00:00
2025-12-19 00:00:00+00:00,85516.41,89399.97,85110.24,88136.94,21256.65004,1863236625.932864,6482253,2025-12-19 23:59:59.999000+00:00
2025-12-20 00:00:00+00:00,88136.95,88573.07,87795.76,88360.9,5123.13194,451919022.7277595,1174426,2025-12-20 23:59:59.999000+00:00
2025-12-21 00:00:00+00:00,88360.91,89081.77,87600.04,88658.86,7132.87258,629720971.7866651,2030666,2025-12-21 23:59:59.999000+00:00
2025-12-22 00:00:00+00:00,88658.87,90588.23,87900.0,88620.79,14673.2197,1310235631.747926,4847747,2025-12-22 23:59:59.999000+00:00
2025-12-23 00:00:00+00:00,88620.79,88940.0,86601.9,87486.0,13910.32904,1219899607.2677548,4465080,2025-12-23 23:59:59.999000+00:00
2025-12-24 00:00:00+00:00,87486.0,88049.89,86420.0,87669.45,9140.8432,797460526.4738462,2877239,2025-12-24 23:59:59.999000+00:00
2025-12-25 00:00:00+00:00,87669.44,88592.74,86934.72,87225.27,7096.58235,622970453.6497647,1992172,2025-12-25 23:59:59.999000+00:00
2025-12-26 00:00:00+00:00,87225.27,89567.75,86655.08,87369.56,18344.61505,1616722115.636646,4509482,2025-12-26 23:59:59.999000+00:00
2025-12-27 00:00:00+00:00,87369.56,87984.0,87253.05,87877.01,4469.55156,391274205.274436,957536,2025-12-27 23:59:59.999000+00:00
2025-12-28 00:00:00+00:00,87877.0,88088.75,87435.0,87952.71,4446.29285,390327299.1502763,1241426,2025-12-28 23:59:59.999000+00:00
2025-12-29 00:00:00+00:00,87952.71,90406.08,86806.5,87237.13,19894.98575,1762011993.0377953,4793589,2025-12-29 23:59:59.999000+00:00
2025-12-30 00:00:00+00:00,87237.13,89400.0,86845.66,88485.49,13105.91001,1155016404.4786754,3542176,2025-12-30 23:59:59.999000+00:00
2025-12-31 00:00:00+00:00,88485.5,89200.0,87250.0,87648.22,11558.62047,1019746835.2795268,2897396,2025-12-31 23:59:59.999000+00:00
2026-01-01 00:00:00+00:00,87648.21,88919.45,87550.43,88839.04,6279.57133,552991635.2911001,1449281,2026-01-01 23:59:59.999000+00:00
2026-01-02 00:00:00+00:00,88839.05,90961.81,88379.88,89995.13,17396.97301,1558958860.8870876,5010211,2026-01-02 23:59:59.999000+00:00
2026-01-03 00:00:00+00:00,89995.14,90741.16,89314.01,90628.01,7057.46716,635514773.6093655,1684214,2026-01-03 23:59:59.999000+00:00
2026-01-04 00:00:00+00:00,90628.01,91810.0,90628.0,91529.73,10426.5297,952160980.5212084,2207037,2026-01-04 23:59:59.999000+00:00
2026-01-05 00:00:00+00:00,91529.74,94789.08,91514.81,93859.71,20673.59584,1927455243.548076,5485489,2026-01-05 23:59:59.999000+00:00
2026-01-06 00:00:00+00:00,93859.71,94444.44,91262.94,93747.97,18546.41829,1728045542.298375,5018686,2026-01-06 23:59:59.999000+00:00
